,Name,Locality,Postalcode,Address,Region,Country,Neighborhood,Phone,Website,Category Labels
0,Bonnet Christiane,Nîmes,30000,1 rue de la Violette,Gard,fr,,04 66 21 73 14,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Quintana Georges,Nîmes,30000,76 rue de la République,Gard,fr,,06 89 89 60 48,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Vigie,Nîmes,30000,32 rue Clérisseau,Gard,fr,,04 66 21 76 37,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités Blanchard,Nîmes,30000,6 rue Régale,Gard,fr,,04 66 21 84 46,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chez moi Chez toi,Nîmes,30000,9 rue Gauthier,Gard,fr,,06 22 34 76 05,http://www.chezmoicheztoi.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Via Antica,Nîmes,30000,3 rue Saint Castor,Gard,fr,,06 62 25 24 65,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gervais Incentive,Nîmes,30000,6 rue de la Fresque,Gard,fr,,04 66 23 55 58,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Chapelle de la Salamandre,Nîmes,30000,3 place de la Salamandre,Gard,fr,,04 66 76 23 90,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquites Jocelyne Meurier,Nîmes,30000,61 rue Pierre Semard,Gard,fr,,04 66 76 13 60,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités Delor,Nîmes,30000,26 rue Pierre Semard,Gard,fr,,04 66 21 27 72,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie de l'Aspic,Nîmes,30000,25 rue de l'Aspic,Gard,fr,,04 66 21 52 59,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gervais Materiaux,Nîmes,30000,6 rue Fresque,Gard,fr,,04 66 36 05 18,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Les Années de l'Or à Nîmes,Nîmes,30000,161 Impasse de Calvas,Gard,fr,,04 66 67 72 04,http://www.atelier-deco-industriel-nimes.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Ombres,Nîmes,30000,1 rue de Bernis,Gard,fr,,04 66 64 76 24,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Comme Un Lac Gele,Nîmes,30000,14 rue des Marchands,Gard,fr,,04 66 36 76 49,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bazin Jean-Michel,Nîmes,30000,8 rue de Condé,Gard,fr,,04 66 21 04 19,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lopez Antiquités à Nîmes,Nîmes,30000,9 place Chateau,Gard,fr,,06 12 27 07 98,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Andevert Christian,Nîmes,30000,17 B rue de la Tour Magne,Gard,fr,,09 52 65 15 52,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Déco-broc à Nîmes,Nîmes,30000,292 chemin Reservoir,Gard,fr,,04 66 27 13 96,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Objets d'Hier Ambiance d'Aujoud'hui à Nîmes,Nîmes,30000,6 rue Tedenat,Gard,fr,,06 30 40 81 10,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Testard Letetu,Nîmes,30000,42 boulevard Gambetta,Gard,fr,,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Belle Epoque,Alès,30100,33 avenue Carnot,Gard,fr,,04 66 86 73 89,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie 15,Alès,30100,15 rue Edgar Quinet,Gard,fr,,04 66 30 39 74,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chapon Philippe,Alès,30100,10 rue Michelet,Gard,fr,,09 61 69 09 17,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ad Lib,Alès,30100,14 boulevard Louis Blanc,Gard,fr,,04 66 30 28 75,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Terre et Toiles,Alès,30100,19 rue du Dix Neuf Mars 1962,Gard,fr,,04 66 52 33 15,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gard'robe Association de Créateurs,Alès,30100,32 rue de Beauteville,Gard,fr,,06 20 34 67 06,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Contemporain l'Arche,Alès,30100,9 rue Albert 1 Er,Gard,fr,,04 66 52 82 36,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,L'Atelier de l'Ebeniste,Le Vigan,30120,route du Pont de la Croix,Gard,fr,,04 67 81 82 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mèze Yoland,Tavel,30126,rue de la Condamine,Gard,fr,,04 66 50 21 71,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Pont Dépôt Ventes,Pont Saint Esprit,30130,18 avenue Kennedy,Gard,fr,,04 66 39 03 55,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités Suau,Saint Paulet de Caisson,30130,320 chem Bretau,Gard,fr,,06 89 82 33 07,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Brocante de Provence,Saint Paulet De Caisson,30130,Cantarelle,Gard,fr,,04 66 39 17 21,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Laugier Pascal Brocante,Pujaut,30131,chemin des Plaines,Gard,fr,,04 90 26 36 08,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Paparin Jean-Paul,Caissargues,30132,13 rue du Galoubet,Gard,fr,,04 66 64 31 68,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Alméras Jacky,Anduze,30140,630 chemin de Veyrac,Gard,fr,,04 66 60 66 84,http://www.grandcheneantic.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Genolhac Olivier,Massillargues Attuech,30140,5 Lotissement les Vignes,Gard,fr,,04 66 60 82 38,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arietti Antiquités,Massillargues Attuech,30140,1 rue Canonge,Gard,fr,,06 13 16 09 79,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sulis Christian,Bagard,30140,38 bis chemin de la Rouviérette,Gard,fr,,04 66 83 84 97,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Kesaco,Bagard,30140,241 route d'Anduze,Gard,fr,,04 66 60 66 33,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Atelier du Châpitre à Roquemaure,Roquemaure,30150,16 rue Guise le Balafré,Gard,fr,,04 66 82 83 41,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Montanari Claude,Saint Hippolyte du Fort,30170,rue Blanquerie,Gard,fr,,04 66 77 22 41,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art Castillon,Castillon Du Gard,30210,45 chemin de la Berrette,Gard,fr,,06 70 01 47 92,http://www.art-castillon.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Serret Frederic,Cabrières,30210,141 rue du Général de Gaulle,Gard,fr,,04 66 75 04 99,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Tuech Magali,Castillon du Gard,30210,chemin des Oliviers,Gard,fr,,04 66 37 29 65,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Moulin Daniel,Sernhac,30210,125 route du Puits d'Agathe,Gard,fr,,04 66 68 29 90,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Calame Lelievre Michele,Argilliers,30210,quartier chateau,Gard,fr,,04 66 22 95 32,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquites Brocante à Remoulins,Remoulins,30210,61 avenue Geoffroy Perret,Gard,fr,,04 66 37 34 50,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Europ'Art,Aigues Mortes,30220,6 rue Marceau,Gard,fr,,04 66 53 88 92,http://www.galerie-europart.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Nicole Gogat,Aigues Mortes,30220,11 rue Pasteur,Gard,fr,,04 66 51 67 91,http://www.galerie-nicolegogat.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Az Arts Espace,Aigues Mortes,30220,4 place Saint Louis,Gard,fr,,04 66 53 61 98,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Flo,Aigues Mortes,30220,5 rue de l'Amiral Courbet,Gard,fr,,04 66 35 15 96,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Flo,Aigues Mortes,30220,4 rue Emile Jamais,Gard,fr,,04 66 35 15 96,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Michelaine,Aigues Mortes,30220,4 rue République,Gard,fr,,,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Nicole Gogat,Aigues Mortes,30220,5 rue Am Courbet,Gard,fr,,04 66 35 28 19,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Nicole Gogat à Aigues-Mortes,Aigues Mortes,30220,15 rue Victor Hugo,Gard,fr,,04 66 93 08 35,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,JANSEN à Aigues-Mortes,Aigues Mortes,30220,6 rue Marceau,Gard,fr,,09 61 20 06 77,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Z,Aigues Mortes,30220,4 place Saint Louis,Gard,fr,,04 66 53 86 68,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie H et d Nick,Aubais,30250,324 chemin du Mas de la Vieille,Gard,fr,,04 66 80 23 63,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante de Baillargues,Sommières,30250,4 rue Antonin Paris,Gard,fr,,06 08 58 40 20,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Puces et brocante,Sommières,30250,4 rue Pavillon,Gard,fr,,06 76 82 11 21,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Queyrichon Daniel,Vic Le Fesq,30260,Grande rue,Gard,fr,,04 66 53 40 09,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Subts Olivier,Saint Jean du Gard,30270,8 rue des Bourgades,Gard,fr,,04 66 30 77 24,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art O Chat'o,Saint Jean du Gard,30270,Chateau de Cabrieres,Gard,fr,,06 30 21 74 51,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Passe Laurent,Comps,30300,8 rue de l'Enclos,Gard,fr,,04 66 22 17 03,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Paoli David,Beaucaire,30300,114 chemin Beauvoir,Gard,fr,,04 66 02 41 01,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bertrand Michèle,Cardet,30350,chemin Arnasseaux,Gard,fr,,06 88 87 46 17,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artverre,Vézénobres,30360,place de la Mairie,Gard,fr,,04 66 85 93 76,http://www.artverre.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Coup d'Oeil,Saint Christol Lès Alès,30380,544 avenue du Général Charles de Gaulle,Gard,fr,,04 66 60 80 45,http://www.antiquites.moreau.sitew.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Grandchamps Jean Louis,Aramon,30390,511 chemin du Rhône,Gard,fr,,06 29 62 23 95,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Aramon Torrefaction,Aramon,30390,3 rue Paul Bert,Gard,fr,,04 66 57 51 37,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Broc' Bazar,Meyrannes,30410,5 rue des Prunus,Gard,fr,,04 66 25 74 81,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ortiz Pierre,Calvisson,30420,3 place Halles,Gard,fr,,04 66 01 24 97,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Meridienne,Méjannes le Clap,30430,20 place aux Herbes,Gard,fr,,06 64 31 35 72,http://www.galeriemeridienne.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquites Mas de Jurandes,Barjac,30430,rue Basse,Gard,fr,,04 66 24 50 65,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Figuière Geneviève et Maurice,Lasalle,30460,le Campas,Gard,fr,,04 66 85 25 43,http://antiquitesbrocantelasalle.jimdo.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Liron Jean-Louis,Saint Victor de Malcap,30500,5 rue de la Coste,Gard,fr,,04 66 24 33 28,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,L'Authentique,Saint Julien de Cassagnas,30500,43 allée des Mas,Gard,fr,,04 66 30 08 82,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Liron Jean-Louis,Saint Martin de Valgalgues,30520,9 Traverse de Gévaudan,Gard,fr,,04 66 24 93 08,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,France Cash,Saint Hilaire de Brethmas,30560,1467 route de Nîmes,Gard,fr,,04 66 61 37 02,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Floriane,Sauve,30610,6 rue de la Curaterie,Gard,fr,,04 66 51 48 96,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Katan Yuli,Sauve,30610,4 rue des Bourgades,Gard,fr,,04 66 88 76 33,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,H.I.C Antiquités,Saze,30650,la Begude de Saze route Nationale 100,Gard,fr,,04 90 31 85 13,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Terra Viva,Saint Quentin la Poterie,30700,14 rue de la Fontaine,Gard,fr,,04 66 22 48 78,http://www.terraviva.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Servans,Uzès,30700,20 rue de la Petite Bourgade,Gard,fr,,09 71 44 32 46,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bear Galerie,Uzès,30700,12 rue Paul Foussat,Gard,fr,,09 81 00 60 00,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Tout Autre Chose,Uzès,30700,6 rue Saint Etienne,Gard,fr,,04 66 22 76 16,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ollier Gérard,Uzès,30700,7 boulevard Alliés,Gard,fr,,04 66 68 07 35,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités du Duché d' Uzès à Uzès,Uzès,30700,5 boulevard Charles Gide,Gard,fr,,04 66 62 38 99,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Charmasson Danielle,Uzès,30700,7 rue Saint Etienne,Gard,fr,,06 08 54 07 31,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Tribouillois Brigitte,Saint Quentin la Poterie,30700,14 rue Fontaine,Gard,fr,,09 72 91 25 68,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquites peron,Saint Gilles,30800,5 rue des Templiers,Gard,fr,,06 80 18 89 21,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Moreau Brocante,Clarensac,30870,337 rue 19 Mars 1962,Gard,fr,,04 66 02 47 75,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Corps et Ame Gallery,Nîmes,30900,1 bis rue Émile Jamais,Gard,fr,,09 81 89 52 38,http://www.corpsetamegallery.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Troc A Nimes,Nîmes,30900,205 boulevard Francais Libres Rd Pt Kenned,Gard,fr,,04 66 62 00 77,https://www.kiala.fr/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Audrey Carbo,Nîmes,30900,4 place d'Assas,Gard,fr,,04 11 83 20 45,http://www.audreycarbo.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artothèque Sud,Nîmes,30900,9 rue Emile Jamais,Gard,fr,,04 66 76 02 01,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gribinski Philippe,Nîmes,30900,5 rue Bigot,Gard,fr,,06 07 30 33 16,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cash Express,Nîmes,30900,134 cours Jean Monnet,Gard,fr,,04 66 38 02 02,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Stetbay,Nîmes,30900,6 rue Molière,Gard,fr,,04 30 67 88 24,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie des Arts,Nîmes,30900,7 rue Jean Baptiste Godin,Gard,fr,,04 66 21 76 63,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Alexandre Antiquités Brocante à Nîmes,Nîmes,30900,1154 A avenue Maréchal Juin,Gard,fr,,06 26 97 71 51,http://alexandre.nimes.free.fr/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Troc Fouille,Les Mages,30960,Larnac Est,Gard,fr,,04 66 52 36 05,http://www.trocfouille-brocante.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante de la Vaunage,Langlade,30980,255 chemin de Saint Dionisy,Gard,fr,,04 66 81 56 26,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Montana Shop & Gallery,Montpellier,34000,11 rue d'Alger,Hérault,fr,,04 67 59 56 84,http://www.montana-gallery-montpellier.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,C & F Jacquemart,Montpellier,34000,21 rue de la Loge,Hérault,fr,,04 67 52 98 64,http://www.jacquemart-expertise.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Carré Sainte Anne,Montpellier,34000,2 rue Philippy,Hérault,fr,,04 67 60 82 11,http://www.montpellier.fr/505-les-expos-du-carre-sainte-anne.htm,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Reno,Montpellier,34000,10 rue Saint Firmin,Hérault,fr,,04 67 66 37 30,http://galerie-reno.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Pavillon Populaire,Montpellier,34000,Esplanade Charles de Gaulle,Hérault,fr,,04 67 66 13 46,http://www.montpellier.fr/TPL_CODE/TPL_ANNUAIRE/PAR_TPL_IDENTIFIANT/555/300-salles-d-expo-galeries-d-art-a-montpellier.htm,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie de l'Ecusson,Montpellier,34000,11 rue de l'Ancien Courrier,Hérault,fr,,04 67 52 80 14,http://www.galerie-ecusson.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Annie Gabrielli,Montpellier,34000,33 avenue François Delmas,Hérault,fr,,06 71 28 53 24,http://www.galerieanniegabrielli.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Callu Nicolas,Montpellier,34000,11 rue d'Alger,Hérault,fr,,04 67 59 56 84,http://www.montana-gallery-montpellier.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Caparros Obdulia,Montpellier,34000,13 boulevard du Jeu de Paume,Hérault,fr,,04 67 02 87 92,http://www.artgalerie13.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Archéologie Monnaies Médailles,Montpellier,34000,19 rue du Palais des Guilhem,Hérault,fr,,04 67 66 02 92,http://www.antiquites-monnaies-medailles.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dolono Ethnik,Montpellier,34000,1 rue Jacques d'Aragon,Hérault,fr,,09 51 37 67 20,http://www.dolonoethnik.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Hamboise,Montpellier,34000,15 boulevard du Jeu de Paume,Hérault,fr,,04 67 86 05 33,http://www.galeriehambursinboisante.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bonnet Christian,Montpellier,34000,14 rue Jules Latreilhe,Hérault,fr,,04 67 70 29 01,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Soulier Marc,Montpellier,34000,6 rue du Palais des Guilhem,Hérault,fr,,04 67 60 46 81,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Saint Ravy,Montpellier,34000,place Saint Ravy,Hérault,fr,,04 67 60 61 66,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Judan,Montpellier,34000,4 rue Sainte Anne,Hérault,fr,,04 67 54 04 33,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Hélène Trintignan,Montpellier,34000,21 rue Saint Guilhem,Hérault,fr,,04 67 60 57 18,http://www.galerietrintignan.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Art'Maniac,Montpellier,34000,6 rue Bonnier d'Alco,Hérault,fr,,04 67 92 22 18,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cubik la Galerie-Boutique,Montpellier,34000,6 rue des Teissiers,Hérault,fr,,04 11 75 05 77,http://www.cubik-lagalerieboutique.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,AD Galerie,Montpellier,34000,40 all Alberto Giacometti,Hérault,fr,,09 67 23 61 93,http://adgalerie.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Boite Noire,Montpellier,34000,1 rue de la Carbonnerie,Hérault,fr,,04 67 66 25 87,http://www.leschantiersboitenoire.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bertrand Ludivine,Montpellier,34000,5 rue Sainte Anne,Hérault,fr,,09 81 05 39 75,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquite Martin,Montpellier,34000,2 Impasse Saint Martial,Hérault,fr,,04 67 66 38 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Espace Créativa,Montpellier,34000,50 rue Saint Guilhem,Hérault,fr,,04 67 60 21 08,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Mongin,Montpellier,34000,3 rue de l'Ancien Courrier,Hérault,fr,,09 62 21 35 76,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Garric Michel,Montpellier,34000,8 rue Foch,Hérault,fr,,04 67 66 25 51,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Serge Fischer Antiquités,Montpellier,34000,5 rue du Plan du Palais,Hérault,fr,,04 67 60 42 10,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie du Galion,Montpellier,34000,12 rue Durand,Hérault,fr,,04 67 92 44 06,http://www.galion-import.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Joubioux Yannick,Montpellier,34000,24 rue de la Méditerranée,Hérault,fr,,09 64 03 03 89,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Therond Jean-Pierre,Montpellier,34000,38 boulevard Renouvier,Hérault,fr,,04 67 92 37 80,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,A comme Art,Montpellier,34000,4 rue Glaize,Hérault,fr,,04 34 26 01 24,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Salon des Arts,Montpellier,34000,place du Marché aux Fleurs,Hérault,fr,,04 67 66 15 43,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Hambursin-Boisanté,Montpellier,34000,15 boulevard du Jeu de Paume,Hérault,fr,,04 67 84 43 17,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,N 5 Galerie,Montpellier,34000,5 rue Sainte-Anne,Hérault,fr,,09 81 05 39 75,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Garric Michel,Montpellier,34000,boulevard des Arceaux,Hérault,fr,,06 07 79 96 08,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Mario Di Masso,Montpellier,34000,27 rue du Palais des Guilhem,Hérault,fr,,04 99 06 94 09,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jacques Coeur,Montpellier,34000,11 rue Jacques Coeur,Hérault,fr,,04 67 60 69 73,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arts Index Galerie N,Montpellier,34000,21 rue des Balances,Hérault,fr,,09 52 78 15 79,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Espace Photo Angle Corum,Montpellier,34000,Esplanade Charles de Gaulle,Hérault,fr,,04 67 66 05 48,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Hôtel des Ventes Montpellier Languedoc,Montpellier,34070,194 chemin de Poutingon,Hérault,fr,,04 67 47 28 00,http://www.hoteldesventesmontpellier.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquite Art-Deconcept,Montpellier,34070,81 Impasse Baton Rouge,Hérault,fr,,06 66 31 65 89,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Vasistas Galerie,Montpellier,34090,37 avenue Bouisson Bertrand,Hérault,fr,,06 75 49 19 58,http://www.vasistas.org,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Vasistas,Montpellier,34090,4 rue Chamayou,Hérault,fr,,04 99 61 17 20,http://www.vasistas.org/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Artnew,Montpellier,34090,359 avenue des Frères Buhler,Hérault,fr,,06 12 20 27 50,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie de l'Hôtel de Wicque,Pézenas,34120,9 rue de la Foire,Hérault,fr,,04 67 98 83 28,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Koenig Antiquité Brocante,Pézenas,34120,27 avenue de Verdun,Hérault,fr,,04 67 30 65 86,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquités les Cordeliers,Pézenas,34120,2 avenue de Verdun,Hérault,fr,,04 67 98 12 43,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Feille,Pézenas,34120,11 rue de la Foire,Hérault,fr,,04 67 98 84 50,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fanfreluche,Pézenas,34120,10 avenue de Verdun,Hérault,fr,,04 67 98 93 05,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Maison des Métiers d'art de l'Agglomération Hérault Méditerranée,Pézenas,34120,6 place Gambetta,Hérault,fr,,04 67 98 16 12,http://metiersdart.cahm.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie de Pézenas,Pézenas,34120,17 avenue de Verdun,Hérault,fr,,06 10 66 89 80,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,De Latude Julien,Nézignan l'Évêque,34120,19 bis avenue de Pézenas,Hérault,fr,,04 67 09 48 45,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Clermont Antiquités,Pézenas,34120,31 avenue de Verdun,Hérault,fr,,04 67 98 47 37,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Labau Jean François,Pézenas,34120,12 rue du Faubourg Joseph André,Hérault,fr,,04 67 98 98 23,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
