,Name,Locality,Postalcode,Address,Region,Country,Neighborhood,Phone,Website,Category Labels
0,Ferreira Philippe,Lignerolles,03410,4 rue des Ecoles,Allier,fr,,04 70 05 82 10,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sassier Jean-Jacques,Domérat,03410,8 rue Michel Bernard,Allier,fr,,04 70 09 24 50,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante du Pont de l'Oeil,Cosne d'Allier,03430,12 rue de la République,Allier,fr,,04 70 02 03 86,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ballage Genevieve,Bayet,03500,3 rue des Sauzaines,Allier,fr,,06 75 12 50 44,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Melet Patrick,Saint Pourçain sur Sioule,03500,16 route de Moulins,Allier,fr,,04 70 45 96 95,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Faisy Jean-Pierre,Molinet,03510,43 route de Digoin,Allier,fr,,03 85 88 55 28,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Forat Marcel,Molinet,03510,4 route Moulins,Allier,fr,,03 85 88 51 64,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Retour Au Passé,Commentry,03600,63 avenue du Président Allende,Allier,fr,,04 70 64 60 95,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Breuil Brocante,Bellerive sur Allier,03700,38 avenue Fernand Auberger,Allier,fr,,04 70 32 83 88,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Eric Antiquités Brocante,Bellerive Sur Allier,03700,40 avenue Fernand Auberger,Allier,fr,,04 70 32 58 91,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Brocante des Fargues,Aurillac,15000,19 rue des Fargues,Cantal,fr,,04 71 64 84 88,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Comptoir de l'Occasion du Centre,Aurillac,15000,98 avenue de Conthe,Cantal,fr,,04 71 48 07 07,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gonod Jean-Bernard,Aurillac,15000,5 place de la Bienfaisance,Cantal,fr,,04 71 64 34 13,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Montmartre Village,Aurillac,15000,11 rue des Forgerons,Cantal,fr,,04 71 48 91 42,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Flamary Jean-Jacques,Aurillac,15000,68 rue Léon Blum,Cantal,fr,,04 71 64 69 39,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Caseneuve Christiane,Aurillac,15000,1 rue Jean Baptiste Champeil,Cantal,fr,,04 71 48 85 31,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Robert Fabienne,Aurillac,15000,15 place de l'Hôtel de Ville,Cantal,fr,,06 77 64 94 90,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Delclaux Myriam,Aurillac,15000,2 place d'Aurinques,Cantal,fr,,04 71 48 38 54,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,A Aurillac Brocante,Aurillac,15000,Cantuel,Cantal,fr,,04 71 48 76 49,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Clac,Aurillac,15000,14 rue Victor Hugo,Cantal,fr,,06 61 61 02 08,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lescure Muriel,Aurillac,15000,129 avenue Conthe,Cantal,fr,,06 30 83 36 33,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Magne Rene,Saint Simon,15130,4 rue des Sources,Cantal,fr,,04 71 47 14 30,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Delzongle Jean-Paul,Drugeac,15140,les Sanioles,Cantal,fr,,04 71 69 11 17,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Cavalluci Brigitte,Salers,15140,rue de la Martille,Cantal,fr,,04 71 40 73 62,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bidan Christian,Saint Chamant,15140,Autrières,Cantal,fr,,04 71 40 76 90,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Romain Gauthier Marie Claude,Vèze,15160,le Bourg,Cantal,fr,,09 65 03 48 56,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Frutiere Claudine,Mauriac,15200,lieu-dit Lachaud,Cantal,fr,,04 71 68 15 13,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Peyronnet Gérard,Pierrefort,15230,14 rue des Moulins,Cantal,fr,,04 71 23 37 44,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Clac,Naucelles,15250,chemin de Viers,Cantal,fr,,04 71 47 28 46,http://clac.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,L'Ours Bleu,Ruynes en Margeride,15320,le Bourg,Cantal,fr,,06 76 17 58 34,http://www.ours-bleu.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Leroy Patrick,,15400,2 avenue Fernand Brun,Cantal,fr,,04 71 78 12 52,http://www.brocandco.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jany Stéphane,Maurs,15600,98 rue Tour de Ville,Cantal,fr,,04 71 49 75 52,http://www.brocante-antiquites-jany.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jany Alain,Maurs,15600,98 rue Tour de Ville,Cantal,fr,,09 61 30 83 27,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Casal Philippe,Le Puy en Velay,43000,rue du Vent l'Emporte,Haute-Loire,fr,,04 71 09 03 85,http://www.interencheres.fr/fr/maitre-philippe-casal-et-le-puy-encheres-sarl-ie_e71.html,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Marcon Charles,Polignac,43000,rue du Donjon,Haute-Loire,fr,,04 71 09 53 52,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Marcon Karine,Polignac,43000,lieu-dit Marnhac,Haute-Loire,fr,,04 71 02 66 30,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Voruz Jean-Louis,Le Puy En Velay,43000,11 rue Staine Agathe,Haute-Loire,fr,,06 08 55 63 02,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chaurand Sébastien à Espaly-Saint-Marcel,Espaly Saint Marcel,43000,7 avenue Paul Bérard,Haute-Loire,fr,,04 71 04 22 11,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Traiteur le 3A,Brioude,43100,35 avenue de la Gare,Haute-Loire,fr,,09 54 75 04 26,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Maison de Mandrin,Brioude,43100,22 rue du Quatre Septembre,Haute-Loire,fr,,04 71 74 94 59,http://www.ot-brioude.fr,"[[u'Landmarks'], [u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie les Tourelles,Brioude,43100,21 place Eugène Gilbert,Haute-Loire,fr,,04 71 50 05 45,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquites Louis Clement,Brioude,43100,18 rue Savaron,Haute-Loire,fr,,06 64 64 50 83,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Les Arts,Brioude,43100,21 place Eugene Gilbert,Haute-Loire,fr,,04 71 50 05 45,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Au Chat d'Or,Retournac,43130,7 rue Neuve,Haute-Loire,fr,,04 71 65 26 60,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Grenier du Velay,Saint Didier en Velay,43140,10 avenue de la Gare,Haute-Loire,fr,,06 19 32 53 65,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,D'Olivat Gerad,Chadron,43150,Chabreyre,Haute-Loire,fr,,04 71 03 93 60,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Église Abbatiale,La Chaise Dieu,43160,place de l'Abbaye,Haute-Loire,fr,,04 71 00 06 06,http://www.abbaye-chaise-dieu.com,"[[u'Landmarks'], [u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Arc en Ciel,La Chaise Dieu,43160,place de l'Abbaye,Haute-Loire,fr,,06 07 09 92 23,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie les Tourelles,La Chaise Dieu,43160,place de l'Abbaye,Haute-Loire,fr,,04 71 00 11 64,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Paulet Annick,Tence,43190,route Devesset,Haute-Loire,fr,,06 30 38 01 87,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Jarnac Louis,Yssingeaux,43200,la Besse,Haute-Loire,fr,,04 71 59 06 03,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante du Lignon,Yssingeaux,43200,le Pont de l'Enceinte,Haute-Loire,fr,,04 71 65 89 83,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Deléage Michel,Yssingeaux,43200,Desroys,Haute-Loire,fr,,04 71 59 07 95,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sentenat Michel,Saint Prejet Armandon,43230,le Bourg,Haute-Loire,fr,,04 71 76 66 97,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Relique,Sainte Florine,43250,11 rue de Chamat,Haute-Loire,fr,,04 73 55 30 67,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Beaumont Nathalie,Monlet,43270,le Bourg,Haute-Loire,fr,,04 71 00 22 87,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,STYLE,Saint Bonnet le Froid,43290,5 place Champignons,Haute-Loire,fr,,04 71 65 88 92,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Clopière,Loudes,43320,lieu-dit Lestrade,Haute-Loire,fr,,04 71 08 00 32,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Marcon Paul,Cussac sur Loire,43370,route Solignac,Haute-Loire,fr,,04 71 03 11 32,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Gossot Olivier,Le Brignon,43370,lieu-dit Ussel,Haute-Loire,fr,,04 71 57 31 07,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Brocante de l'Armée du Salut,Le Chambon sur Lignon,43400,13 route du Stade,Haute-Loire,fr,,04 71 65 84 78,http://www.armeedusalut.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquites Marquer Elisabeth et Yann,Le Chambon sur Lignon,43400,2 rue Neuve,Haute-Loire,fr,,06 81 30 40 86,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Relais des Brocanteurs,Costaros,43490,le Bourg route 88,Haute-Loire,fr,,04 71 57 80 99,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Debard Philippe,Mazet Saint Voy,43520,Chareyrot,Haute-Loire,fr,,04 71 65 01 66,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Debard Philippe,Saint Romain Lachalm,43620,les Vialletons,Haute-Loire,fr,,06 85 40 99 96,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Christiane Vallé,Clermont Ferrand,63000,15 rue Philippe Marcombes,Puy-de-Dôme,fr,,04 73 92 06 32,http://www.galerie-art-peinture-sculpture-christiane-valle.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,YellowKorner,Clermont Ferrand,63000,2 rue Giscard de la Tour Fondue,Puy-de-Dôme,fr,,04 73 29 98 46,http://store.yellowkorner.com/galeries/clermont-ferrand/AA0,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Pautot Alain,Clermont Ferrand,63000,37 rue de la Treille,Puy-de-Dôme,fr,,04 73 90 72 00,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fournier Françoise,Clermont Ferrand,63000,16 rue du Terrail,Puy-de-Dôme,fr,,04 73 91 41 74,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Courant d'Art,Clermont Ferrand,63000,2 place Philippe Marcombes,Puy-de-Dôme,fr,,04 73 90 79 09,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Maison Arthur et Cie,Clermont Ferrand,63000,5 rue Massillon,Puy-de-Dôme,fr,,04 73 90 41 85,http://www.maison-arthur.fr/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Gastaud,Clermont Ferrand,63000,7 rue du Terrail,Puy-de-Dôme,fr,,04 73 92 07 97,http://www.galerie-gastaud.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,In Extenso,Clermont Ferrand,63000,Bureaux,Puy-de-Dôme,fr,,09 81 84 26 52,http://www.inextensoasso.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Aa,Clermont Ferrand,63000,9 rue des Chaussetiers,Puy-de-Dôme,fr,,04 73 91 35 23,http://www.galerieaa.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Bertrand Trocmez,Clermont Ferrand,63000,11 rue Philippe Marcombes,Puy-de-Dôme,fr,,09 52 32 01 28,http://www.galerie-trocmez.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Salvany,Clermont Ferrand,63000,27 rue Blatin,Puy-de-Dôme,fr,,04 73 34 23 00,http://www.salvany.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquité la Licorne,Clermont Ferrand,63000,7 rue Philippe Marcombes,Puy-de-Dôme,fr,,04 73 14 09 51,http://www.lalicorneantiquites.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Editions Kc,Clermont Ferrand,63000,4 rue du Terrail,Puy-de-Dôme,fr,,04 73 90 71 34,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Karismantik Antiquités,Clermont Ferrand,63000,138 boulevard Lafayette,Puy-de-Dôme,fr,,04 73 14 25 88,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Moutt'art,Clermont Ferrand,63000,25 rue de la Treille,Puy-de-Dôme,fr,,04 73 91 08 46,http://www.galerie-art-singulier.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiquidesign & Antiqu'idees d 'alban,Clermont Ferrand,63000,54 rue du Port,Puy-de-Dôme,fr,,09 53 13 13 84,http://www.antiquidees.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Leroux Marc,Clermont Ferrand,63000,5 Square Blaise Pascal,Puy-de-Dôme,fr,,06 14 73 58 77,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Aux Arts Etc,Clermont Ferrand,63000,4 rue Massillon,Puy-de-Dôme,fr,,06 07 27 53 78,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie les Intemporels,Clermont Ferrand,63000,21 rue Blatin,Puy-de-Dôme,fr,,04 73 29 02 07,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie In Extenso,Clermont Ferrand,63000,12 rue de la Coifferie,Puy-de-Dôme,fr,,09 81 84 26 52,http://www.inextensoasso.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Domergue Margaret,Clermont Ferrand,63000,65 rue Fontgiève,Puy-de-Dôme,fr,,04 73 37 34 92,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antix Brocante,Clermont Ferrand,63000,16 rue de la Treille,Puy-de-Dôme,fr,,04 73 91 90 95,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Etellin Jean Claude,Clermont Ferrand,63000,15 place du Terrail,Puy-de-Dôme,fr,,04 73 90 30 00,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Association In Extenso,Clermont Ferrand,63000,12 rue Gault de Saint Germain,Puy-de-Dôme,fr,,09 81 84 26 52,http://www.inextensoasso.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Balthazar,Clermont Ferrand,63000,6 rue Savaron,Puy-de-Dôme,fr,,06 12 87 02 48,http://chezbalthazar.hautetfort.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Espace Antiquaires,Clermont Ferrand,63000,3 rue Gabriel Peri,Puy-de-Dôme,fr,,04 73 29 05 60,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ouss'art,Clermont Ferrand,63000,2 rue de la Tranchée des Gras,Puy-de-Dôme,fr,,04 73 91 05 14,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie d'Art Graal,Clermont Ferrand,63000,14 Bis place Gilbert Gaillard,Puy-de-Dôme,fr,,04 73 16 71 75,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Desparrain Christian,Clermont Ferrand,63000,10 place du Terrail,Puy-de-Dôme,fr,,04 73 92 21 50,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Delfour Claude,Clermont Ferrand,63000,53 rue Blatin,Puy-de-Dôme,fr,,04 73 90 57 84,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,La Liberté,Clermont Ferrand,63000,13 rue du Port,Puy-de-Dôme,fr,,04 73 90 22 85,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Sugères Bruno,Clermont Ferrand,63000,8 rue Savaron,Puy-de-Dôme,fr,,04 73 90 70 09,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Francis Petit,Clermont Ferrand,63000,Centre Jaude,Puy-de-Dôme,fr,,04 73 93 48 49,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rey Antiquites,Clermont Ferrand,63000,2 rue Pascal,Puy-de-Dôme,fr,,06 07 53 35 56,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Librairie Robert Buet,Clermont Ferrand,63000,19 rue Blaise Pascal,Puy-de-Dôme,fr,,04 63 08 91 80,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Adopteunart,Clermont Ferrand,63009,rue de Chignat,Puy-de-Dôme,fr,,06 04 14 56 36,http://adopteunart.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Archer Jacques,Beaumont,63110,12 rue Beau de Rochas,Puy-de-Dôme,fr,,04 73 27 60 90,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Loft Antiq,Courpière,63120,24 avenue de la Gare,Puy-de-Dôme,fr,,04 73 94 25 87,http://www.proantic.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Grand Angle,Ceyrat,63122,10 route Boisséjour,Puy-de-Dôme,fr,,04 73 68 45 21,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fina Antoine à la Bourboule,La Bourboule,63150,13 rue Castelnau,Puy-de-Dôme,fr,,09 62 32 59 52,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Torrent David,Billom,63160,4 avenue Victor Cohalion,Puy-de-Dôme,fr,,06 07 54 02 83,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lassalas Claude,Billom,63160,1 Ter place des Nones,Puy-de-Dôme,fr,,06 80 70 87 03,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Seychalles Brocante,Seychalles,63190,1 Square 19 Mars 1962,Puy-de-Dôme,fr,,06 80 40 47 24,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Coto Rosario,Riom,63200,9 rue de l' Hôtel de ville,Puy-de-Dôme,fr,,04 73 38 08 81,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Terre d'Orange,Riom,63200,49 rue Gomot,Puy-de-Dôme,fr,,06 89 29 91 93,http://www.terredorange.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Coto Rosy,Riom,63200,9 rue de l'Hôtel de Ville,Puy-de-Dôme,fr,,06 08 92 45 38,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Méga Troc 63,Aigueperse,63260,115 Grande rue,Puy-de-Dôme,fr,,04 73 97 93 97,http://perso.orange.fr/antoine.deamorim/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Broc'Arverne,Aigueperse,63260,7 allée Rousseau,Puy-de-Dôme,fr,,06 08 07 50 15,http://www.broc-arverne.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Rivon Alexandre,Parent,63270,rue de Loche,Puy-de-Dôme,fr,,06 85 42 05 02,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie Nicole Cholet,Busséol,63270,rue medicis,Puy-de-Dôme,fr,,04 73 69 58 91,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Centre d'Art Contemporain du Creux de l'Enfer,Thiers,63300,85 avenue Joseph Claussat,Puy-de-Dôme,fr,,04 73 80 26 56,http://creuxdelenfer.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Le Creux de l'Enfer,Thiers,63300,85 avenue Joseph Claussat,Puy-de-Dôme,fr,,04 73 80 26 56,http://www.creuxdelenfer.net,"[[u'Landmarks'], [u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Galerie le Rempart,Thiers,63300,3 bis rue du Docteur Camille Joubert,Puy-de-Dôme,fr,,06 08 58 15 63,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bouche Marlène,Mons,63310,lieu-dit Rigodanches,Puy-de-Dôme,fr,,06 12 78 37 33,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Greuzat Patrice,Pionsat,63330,Lachenal,Puy-de-Dôme,fr,,04 73 85 65 20,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Labarre A Antiquites,Saint Germain Lembron,63340,1 rue Antoine Porte,Puy-de-Dôme,fr,,04 73 96 54 90,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Roux Christian,Gerzat,63360,10 rue Jules Ferry,Puy-de-Dôme,fr,,04 73 23 17 13,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Heliez Stephan,Chamalières,63400,34 rue de Roche Bonnet,Puy-de-Dôme,fr,,04 73 36 78 59,http://www.stephan-heliez.com,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Association Mouvement Art Contemporain,Chamalières,63400,3 avenue de Fontmaure,Puy-de-Dôme,fr,,04 73 30 97 22,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Faye Patrick à Chamalières,Chamalières,63400,59 boulevard Gambetta,Puy-de-Dôme,fr,,06 81 06 82 29,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Marques Pires Maria d'ascension,Combronde,63460,58 avenue Max Menut,Puy-de-Dôme,fr,,06 74 16 45 80,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Un air d'antan,Sauvagnat,63470,le Pont d'Herment 1,Puy-de-Dôme,fr,,04 73 22 16 06,http://1airdantan.canalblog.com/,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Decouzon Bernadette,Marat,63480,le Faux,Puy-de-Dôme,fr,,04 73 95 29 11,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Toulemont Martin,Sauxillanges,63490,3 place du Marchedial,Puy-de-Dôme,fr,,04 73 96 81 69,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chassany Raphael,Le Broc,63500,Chassaing,Puy-de-Dôme,fr,,04 73 89 13 14,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chassany Georges,Le Broc,63500,Commanderie de Chauliac,Puy-de-Dôme,fr,,04 73 89 41 77,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Leyreloup Patrick,Issoire,63500,8 rue Traversiere de la Berbiziale,Puy-de-Dôme,fr,,06 65 08 07 82,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Temporis Materiaux Anciens Pierre,Trézioux,63520,l'Olagnier,Puy-de-Dôme,fr,,04 73 70 84 93,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Dardé Georges à Saint-Rémy-sur-Durolle,Saint Rémy sur Durolle,63550,1 rue Acacias,Puy-de-Dôme,fr,,04 73 51 92 32,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,M. Terzian Jerome,Ambert,63600,37 avenue du Onze Novembre,Puy-de-Dôme,fr,,06 37 56 37 92,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Au Fil du Temps,Ambert,63600,16 rue de Goye,Puy-de-Dôme,fr,,04 73 82 25 03,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Fuyo Joseph,Saint Ferréol des Côtes,63600,le Haut d'Aubignat,Puy-de-Dôme,fr,,04 73 82 37 15,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Lozinguez Marie-José,Ambert,63600,16 boulevard Henri IV,Puy-de-Dôme,fr,,06 63 68 19 49,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Delorme Emmanuelle,Ambert,63600,50 avenue Maréchal Foch,Puy-de-Dôme,fr,,09 52 32 92 80,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Ma Boheme,Orcet,63670,Petit Orcet,Puy-de-Dôme,fr,,04 73 79 07 50,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Barry's Bazar,Montaigut En Combraille,63700,10 rue le Prieuré,Puy-de-Dôme,fr,,04 73 85 46 74,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Bany Nicole,Saint Nectaire,63710,1 allée du Casino,Puy-de-Dôme,fr,,06 80 02 58 40,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Champion Josy,La Sauvetat,63730,7 rue Tabot,Puy-de-Dôme,fr,,04 73 39 50 12,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Maillot Michel Christian,Bourg Lastic,63760,1 rue des Pervenches,Puy-de-Dôme,fr,,06 15 66 69 52,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,MAILLOT MICHEL CHRISTIAN à Bourg-Lastic,Bourg Lastic,63760,1 route de Lastic,Puy-de-Dôme,fr,,04 73 21 88 09,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Antiqu'Idees d'Alban,Cournon d'Auvergne,63800,11 avenue du Pont,Puy-de-Dôme,fr,,04 73 84 33 13,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Chanut François,Durtol,63830,9 rue Pascal,Puy-de-Dôme,fr,,04 73 36 47 00,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Van Stijn Ellen,egliseneuve d'Entraigues,63850,route de Besse,Puy-de-Dôme,fr,,04 73 71 53 28,http://www.fr.maisonvanstijn.net,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Amblard Marcel,egliseneuve d'Entraigues,63850,le Bourg,Puy-de-Dôme,fr,,04 73 71 91 60,,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
0,Schutt Jean-Luc,Peschadoires,63920,12 route de Maringues,Puy-de-Dôme,fr,,06 62 77 97 01,http://www.brocant.fr,"[[u'Social', u'Arts', u'Art Dealers and Galleries']]"
